,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
95125,IN,7800,"South Bend, IN MSA",33-0000,Protective service occupations,major,2240,11.4,13.69,28470,5.2,7.33,9.17,12.66,18.13,21.31,15250,19080,26330,37710,44320,2003
95132,IN,7800,"South Bend, IN MSA",35-0000,Food preparation and serving related occupations,major,9780,4.2,7.87,16370,1.4,5.78,6.36,7.42,8.74,10.76,12020,13230,15430,18180,22380,2003
95148,IN,7800,"South Bend, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,4150,9.0,10.24,21300,2.8,6.30,7.48,9.64,12.26,14.98,13100,15550,20050,25510,31160,2003
95156,IN,7800,"South Bend, IN MSA",39-0000,Personal care and service occupations,major,2490,10.4,8.91,18530,4.1,5.83,6.59,8.60,10.39,12.58,12120,13710,17890,21620,26170,2003
95166,IN,7800,"South Bend, IN MSA",41-0000,Sales and related occupations,major,14230,3.2,13.32,27710,2.9,6.17,7.27,9.36,15.59,25.11,12840,15110,19470,32420,52220,2003
95183,IN,7800,"South Bend, IN MSA",43-0000,Office and administrative support occupations,major,21570,7.1,12.76,26550,1.7,7.68,9.51,11.81,14.99,19.41,15970,19790,24560,31190,40370,2003
95225,IN,7800,"South Bend, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,110,22.1,11.93,24820,7.5,7.16,8.07,9.83,15.13,20.89,14890,16780,20450,31470,43440,2003
95227,IN,7800,"South Bend, IN MSA",47-0000,Construction and extraction occupations,major,5650,7.0,20.33,42280,2.8,11.59,14.95,19.81,25.59,29.06,24100,31090,41210,53230,60440,2003
95246,IN,7800,"South Bend, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,4750,6.3,16.62,34560,1.6,9.53,12.32,16.01,20.27,24.63,19820,25620,33300,42160,51240,2003
95266,IN,7800,"South Bend, IN MSA",51-0000,Production occupations,major,12520,6.1,13.48,28040,1.9,8.16,9.80,12.16,15.91,20.54,16960,20390,25300,33100,42720,2003
95315,IN,7800,"South Bend, IN MSA",53-0000,Transportation and material moving occupations,major,8990,4.5,12.95,26930,2.5,6.71,8.68,11.73,16.44,20.91,13950,18040,24390,34200,43490,2003
95331,IN,8320,"Terre Haute, IN MSA",11-0000,Management occupations,major,2490,7.1,33.44,69570,2.3,14.75,20.53,29.24,40.75,57.08,30690,42700,60820,84770,118730,2003
95351,IN,8320,"Terre Haute, IN MSA",13-0000,Business and financial operations occupations,major,2590,31.7,23.77,49450,2.8,12.45,16.30,21.77,29.15,39.61,25900,33900,45290,60620,82380,2003
95363,IN,8320,"Terre Haute, IN MSA",15-0000,Computer and mathematical occupations,major,640,35.4,23.18,48210,4.9,12.86,16.56,21.32,29.19,36.68,26740,34450,44350,60710,76300,2003
95369,IN,8320,"Terre Haute, IN MSA",17-0000,Architecture and engineering occupations,major,570,16.4,24.79,51570,4.3,13.43,17.25,24.10,31.93,38.44,27930,35890,50120,66410,79950,2003
95375,IN,8320,"Terre Haute, IN MSA",19-0000,"Life, physical, and social science occupations",major,610,17.7,20.65,42960,4.6,11.17,13.84,19.80,25.36,33.10,23230,28780,41170,52740,68840,2003
95379,IN,8320,"Terre Haute, IN MSA",21-0000,Community and social services occupations,major,760,10.4,14.13,29380,5.0,7.83,9.44,12.59,17.02,22.84,16290,19630,26190,35390,47510,2003
95384,IN,8320,"Terre Haute, IN MSA",23-0000,Legal occupations,major,190,32.4,21.79,45320,8.9,10.83,13.06,16.16,20.99,32.90,22520,27170,33610,43660,68430,2003
95387,IN,8320,"Terre Haute, IN MSA",25-0000,"Education, training, and library occupations",major,3050,43.3,17.49,36380,4.2,6.64,9.40,17.34,23.74,27.40,13820,19550,36060,49380,57000,2003
95402,IN,8320,"Terre Haute, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,520,12.5,15.36,31960,9.5,6.56,8.95,13.34,20.36,27.65,13640,18610,27750,42350,57510,2003
95406,IN,8320,"Terre Haute, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,3050,11.0,20.90,43470,5.2,9.56,12.65,17.36,22.76,34.89,19880,26320,36120,47340,72580,2003
95421,IN,8320,"Terre Haute, IN MSA",31-0000,Healthcare support occupations,major,1430,14.9,9.46,19680,3.4,6.80,7.83,8.98,10.63,13.03,14150,16280,18680,22120,27100,2003
95426,IN,8320,"Terre Haute, IN MSA",33-0000,Protective service occupations,major,1530,5.8,14.29,29720,7.6,6.82,9.12,13.24,18.64,23.44,14190,18980,27530,38760,48750,2003
95432,IN,8320,"Terre Haute, IN MSA",35-0000,Food preparation and serving related occupations,major,5940,4.2,7.35,15290,1.7,5.63,6.05,6.74,8.12,10.10,11720,12580,14010,16900,21010,2003
95447,IN,8320,"Terre Haute, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2080,9.0,9.25,19250,2.0,5.92,6.76,8.35,10.81,13.87,12310,14050,17380,22480,28840,2003
95453,IN,8320,"Terre Haute, IN MSA",39-0000,Personal care and service occupations,major,1470,10.1,9.07,18860,3.5,6.03,7.00,8.40,10.46,13.54,12540,14560,17460,21750,28170,2003
95462,IN,8320,"Terre Haute, IN MSA",41-0000,Sales and related occupations,major,6920,5.0,11.33,23560,3.2,5.88,6.58,8.24,12.40,21.31,12220,13690,17130,25790,44320,2003
95475,IN,8320,"Terre Haute, IN MSA",43-0000,Office and administrative support occupations,major,10620,7.2,12.14,25260,2.3,7.14,8.67,11.05,14.49,19.03,14850,18040,22970,30140,39580,2003
95513,IN,8320,"Terre Haute, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,80,13.0,11.03,22940,5.4,6.21,7.19,10.44,13.50,17.81,12910,14950,21700,28080,37040,2003
95514,IN,8320,"Terre Haute, IN MSA",47-0000,Construction and extraction occupations,major,2800,5.7,19.21,39960,3.3,9.80,13.13,19.68,25.24,28.07,20390,27320,40940,52500,58380,2003
95529,IN,8320,"Terre Haute, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,3090,6.3,16.30,33910,2.8,8.40,11.81,15.47,20.59,25.57,17480,24570,32180,42830,53180,2003
95546,IN,8320,"Terre Haute, IN MSA",51-0000,Production occupations,major,7970,14.4,14.49,30140,1.9,8.32,10.48,13.50,17.22,22.25,17310,21800,28070,35810,46280,2003
95579,IN,8320,"Terre Haute, IN MSA",53-0000,Transportation and material moving occupations,major,5630,7.3,12.27,25530,3.1,6.23,8.01,11.00,15.07,20.22,12950,16660,22870,31340,42060,2003
95593,KS,4150,"Lawrence, KS MSA",11-0000,Management occupations,major,2340,6.9,32.71,68040,3.0,14.49,19.37,27.74,39.36,57.84,30130,40290,57690,81870,120320,2003
95609,KS,4150,"Lawrence, KS MSA",13-0000,Business and financial operations occupations,major,1250,8.1,21.81,45360,3.4,12.65,15.67,19.38,26.70,33.23,26310,32590,40310,55530,69110,2003
95621,KS,4150,"Lawrence, KS MSA",15-0000,Computer and mathematical occupations,major,1070,26.9,25.32,52660,1.7,15.13,18.96,23.79,30.09,40.26,31480,39430,49470,62600,83740,2003
95630,KS,4150,"Lawrence, KS MSA",17-0000,Architecture and engineering occupations,major,430,10.8,21.55,44820,4.3,11.54,14.81,19.17,26.63,35.21,24010,30800,39870,55390,73230,2003
95633,KS,4150,"Lawrence, KS MSA",19-0000,"Life, physical, and social science occupations",major,710,4.9,20.60,42850,2.9,12.21,14.55,18.62,24.61,33.18,25400,30260,38730,51200,69010,2003
95635,KS,4150,"Lawrence, KS MSA",21-0000,Community and social services occupations,major,580,15.3,15.92,33120,4.6,9.17,11.46,15.15,20.12,24.28,19080,23830,31500,41840,50500,2003
95642,KS,4150,"Lawrence, KS MSA",23-0000,Legal occupations,major,**,**,31.09,64670,18.8,11.28,14.21,26.67,48.78,53.66,23470,29560,55470,101470,111620,2003
95645,KS,4150,"Lawrence, KS MSA",25-0000,"Education, training, and library occupations",major,4180,21.0,19.04,39600,12.1,7.51,10.72,16.93,23.04,34.17,15620,22300,35210,47930,71070,2003
95655,KS,4150,"Lawrence, KS MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,730,8.8,16.64,34600,6.5,7.32,9.65,14.15,19.70,28.57,15210,20060,29420,40980,59430,2003
95663,KS,4150,"Lawrence, KS MSA",29-0000,Healthcare practitioners and technical occupations,major,1710,4.5,26.40,54900,5.6,10.93,15.51,21.33,28.37,45.69,22740,32260,44380,59000,95030,2003
95675,KS,4150,"Lawrence, KS MSA",31-0000,Healthcare support occupations,major,1570,9.3,9.75,20270,2.7,6.88,8.07,9.48,10.83,13.22,14320,16780,19710,22530,27500,2003
95682,KS,4150,"Lawrence, KS MSA",33-0000,Protective service occupations,major,440,15.6,14.84,30870,8.4,6.31,9.03,15.18,19.79,23.68,13120,18780,31570,41160,49260,2003
95685,KS,4150,"Lawrence, KS MSA",35-0000,Food preparation and serving related occupations,major,5390,4.3,7.66,15940,1.8,5.76,6.33,7.33,8.47,10.14,11970,13170,15240,17610,21100,2003
95701,KS,4150,"Lawrence, KS MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1680,11.5,9.77,20330,2.7,6.82,7.64,8.94,11.03,14.28,14180,15880,18590,22940,29700,2003
95707,KS,4150,"Lawrence, KS MSA",39-0000,Personal care and service occupations,major,1920,31.1,9.63,20040,2.9,6.34,7.41,8.66,10.44,14.03,13190,15420,18010,21710,29180,2003
95717,KS,4150,"Lawrence, KS MSA",41-0000,Sales and related occupations,major,4760,5.2,11.74,24410,3.9,5.99,6.85,8.36,12.65,20.87,12470,14250,17400,26310,43410,2003
95730,KS,4150,"Lawrence, KS MSA",43-0000,Office and administrative support occupations,major,8700,6.5,12.08,25130,2.4,7.23,8.95,11.43,14.46,17.96,15040,18620,23760,30080,37350,2003
95757,KS,4150,"Lawrence, KS MSA",47-0000,Construction and extraction occupations,major,2130,5.4,16.10,33490,2.5,9.76,11.67,15.07,19.62,24.37,20290,24270,31340,40810,50700,2003
95768,KS,4150,"Lawrence, KS MSA",49-0000,"Installation, maintenance, and repair occupations",major,1510,7.3,15.93,33140,2.7,8.86,11.37,14.53,19.79,25.58,18430,23660,30210,41160,53210,2003
95779,KS,4150,"Lawrence, KS MSA",51-0000,Production occupations,major,3210,19.1,13.84,28780,2.8,8.00,9.61,12.42,16.71,22.30,16650,20000,25840,34760,46390,2003
95793,KS,4150,"Lawrence, KS MSA",53-0000,Transportation and material moving occupations,major,2420,7.2,11.41,23740,4.0,6.29,7.80,10.33,13.25,17.20,13080,16230,21480,27550,35770,2003
95805,KS,8440,"Topeka, KS MSA",11-0000,Management occupations,major,5640,4.6,32.79,68190,3.6,15.56,20.23,28.06,39.58,55.50,32370,42080,58360,82320,115440,2003
95828,KS,8440,"Topeka, KS MSA",13-0000,Business and financial operations occupations,major,4540,4.0,21.92,45600,2.8,13.73,16.52,20.38,25.56,32.39,28570,34360,42380,53170,67380,2003
95847,KS,8440,"Topeka, KS MSA",15-0000,Computer and mathematical occupations,major,2060,3.9,24.32,50580,3.0,14.57,18.30,23.52,29.33,36.00,30300,38070,48920,61000,74890,2003
95857,KS,8440,"Topeka, KS MSA",17-0000,Architecture and engineering occupations,major,1590,10.5,24.01,49930,4.5,13.83,16.96,22.05,28.64,35.52,28770,35280,45860,59580,73890,2003
95870,KS,8440,"Topeka, KS MSA",19-0000,"Life, physical, and social science occupations",major,960,6.4,21.26,44220,2.4,13.99,16.66,20.39,25.05,30.23,29090,34660,42420,52110,62880,2003
95879,KS,8440,"Topeka, KS MSA",21-0000,Community and social services occupations,major,1750,10.6,14.66,30500,2.6,9.06,11.40,13.87,17.28,21.60,18850,23710,28840,35930,44930,2003
95889,KS,8440,"Topeka, KS MSA",23-0000,Legal occupations,major,920,5.2,28.63,59550,7.0,12.57,17.33,24.01,36.96,52.68,26140,36050,49930,76870,109580,2003
95894,KS,8440,"Topeka, KS MSA",25-0000,"Education, training, and library occupations",major,5450,9.0,15.62,32480,5.1,8.26,10.27,14.68,19.56,23.21,17170,21370,30530,40690,48270,2003
95907,KS,8440,"Topeka, KS MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1360,11.4,16.54,34400,3.9,6.96,10.73,15.02,20.87,27.38,14480,22310,31240,43410,56950,2003
95918,KS,8440,"Topeka, KS MSA",29-0000,Healthcare practitioners and technical occupations,major,6600,27.0,22.57,46940,3.1,11.36,16.06,20.12,25.12,32.44,23620,33400,41840,52240,67470,2003
95944,KS,8440,"Topeka, KS MSA",31-0000,Healthcare support occupations,major,2920,19.3,10.67,22190,2.2,7.78,8.99,10.05,11.72,14.81,16180,18700,20890,24370,30810,2003
95954,KS,8440,"Topeka, KS MSA",33-0000,Protective service occupations,major,2370,20.4,14.67,30510,4.8,7.60,10.40,13.68,18.56,22.93,15810,21640,28450,38600,47700,2003
95964,KS,8440,"Topeka, KS MSA",35-0000,Food preparation and serving related occupations,major,7070,3.2,7.59,15780,1.8,5.68,6.21,7.17,8.44,10.30,11820,12920,14920,17550,21420,2003
95980,KS,8440,"Topeka, KS MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2550,9.3,9.39,19530,3.2,6.01,6.97,8.56,10.87,13.82,12500,14490,17800,22610,28740,2003
95987,KS,8440,"Topeka, KS MSA",39-0000,Personal care and service occupations,major,2250,7.0,8.81,18310,2.3,6.10,7.07,8.19,9.84,11.96,12690,14710,17040,20480,24890,2003
95996,KS,8440,"Topeka, KS MSA",41-0000,Sales and related occupations,major,9020,6.8,13.11,27260,3.4,6.28,7.43,9.03,15.74,24.47,13070,15460,18780,32740,50890,2003
96012,KS,8440,"Topeka, KS MSA",43-0000,Office and administrative support occupations,major,19690,3.1,12.44,25870,2.2,7.67,9.48,11.81,14.66,18.10,15960,19720,24560,30490,37640,2003
96047,KS,8440,"Topeka, KS MSA",45-0000,"Farming, fishing, and forestry occupations",major,100,29.6,12.04,25030,8.0,6.54,8.29,12.13,14.02,17.68,13600,17250,25240,29160,36780,2003
96049,KS,8440,"Topeka, KS MSA",47-0000,Construction and extraction occupations,major,4090,6.2,16.52,34370,2.1,9.75,12.11,15.93,20.49,24.99,20280,25190,33140,42630,51980,2003
96068,KS,8440,"Topeka, KS MSA",49-0000,"Installation, maintenance, and repair occupations",major,4660,7.5,16.98,35330,2.5,9.37,12.30,16.77,21.38,25.40,19480,25590,34880,44480,52820,2003
96086,KS,8440,"Topeka, KS MSA",51-0000,Production occupations,major,6160,9.1,15.68,32620,6.9,8.52,10.99,15.10,20.32,24.08,17720,22850,31400,42270,50080,2003
96107,KS,8440,"Topeka, KS MSA",53-0000,Transportation and material moving occupations,major,5300,6.2,12.61,26230,2.2,6.91,8.64,11.36,15.35,20.55,14370,17970,23630,31920,42740,2003
96124,KS,9040,"Wichita, KS MSA",11-0000,Management occupations,major,12050,3.2,35.92,74720,1.6,16.27,21.76,31.43,44.17,60.83,33850,45270,65380,91880,126530,2003
96151,KS,9040,"Wichita, KS MSA",13-0000,Business and financial operations occupations,major,9420,3.4,24.07,50060,1.7,13.84,17.71,23.52,29.26,36.15,28780,36840,48930,60860,75200,2003
96171,KS,9040,"Wichita, KS MSA",15-0000,Computer and mathematical occupations,major,4970,7.2,27.56,57320,2.9,15.40,20.17,26.28,33.28,41.34,32040,41960,54650,69210,85980,2003
96179,KS,9040,"Wichita, KS MSA",17-0000,Architecture and engineering occupations,major,8380,4.3,28.08,58410,2.3,17.29,21.89,27.22,33.95,41.78,35960,45540,56620,70610,86910,2003
96196,KS,9040,"Wichita, KS MSA",19-0000,"Life, physical, and social science occupations",major,1530,10.7,26.03,54140,4.8,13.99,17.53,23.25,29.12,43.20,29100,36450,48370,60570,89850,2003
96206,KS,9040,"Wichita, KS MSA",21-0000,Community and social services occupations,major,3520,12.9,14.91,31010,4.3,8.93,10.50,13.40,18.47,24.49,18580,21840,27860,38420,50940,2003
96218,KS,9040,"Wichita, KS MSA",23-0000,Legal occupations,major,1280,15.9,30.16,62720,5.7,12.53,16.89,22.14,36.82,55.63,26060,35130,46060,76590,115700,2003
96225,KS,9040,"Wichita, KS MSA",25-0000,"Education, training, and library occupations",major,14410,20.8,16.30,33900,5.0,7.84,10.15,15.78,20.54,25.61,16300,21110,32820,42720,53270,2003
96244,KS,9040,"Wichita, KS MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,3120,8.5,16.73,34810,4.8,6.88,9.77,14.91,21.84,29.32,14300,20320,31010,45430,60980,2003
96259,KS,9040,"Wichita, KS MSA",29-0000,Healthcare practitioners and technical occupations,major,13880,8.3,24.00,49930,4.7,11.40,14.94,19.17,24.09,41.46,23700,31080,39880,50100,86230,2003
96296,KS,9040,"Wichita, KS MSA",31-0000,Healthcare support occupations,major,6010,6.6,10.62,22090,1.5,7.92,9.02,10.20,11.73,14.07,16470,18770,21210,24400,29260,2003
96307,KS,9040,"Wichita, KS MSA",33-0000,Protective service occupations,major,4790,12.1,13.76,28610,6.3,7.42,8.95,12.57,17.05,22.24,15430,18620,26140,35470,46260,2003
96313,KS,9040,"Wichita, KS MSA",35-0000,Food preparation and serving related occupations,major,21990,2.9,7.61,15820,1.6,5.69,6.20,7.09,8.44,10.49,11830,12890,14750,17550,21820,2003
96329,KS,9040,"Wichita, KS MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,7840,6.8,9.24,19210,2.4,6.04,6.91,8.40,10.62,13.72,12560,14380,17470,22100,28540,2003
96337,KS,9040,"Wichita, KS MSA",39-0000,Personal care and service occupations,major,7320,11.1,8.90,18500,1.8,6.20,7.15,8.47,10.03,11.41,12900,14880,17620,20860,23740,2003
96351,KS,9040,"Wichita, KS MSA",41-0000,Sales and related occupations,major,25070,2.9,14.59,30340,3.6,6.14,7.23,9.51,16.82,28.98,12780,15030,19780,34990,60270,2003
96367,KS,9040,"Wichita, KS MSA",43-0000,Office and administrative support occupations,major,48550,3.3,12.91,26840,1.9,7.74,9.41,11.67,15.35,20.34,16100,19570,24280,31930,42300,2003
96412,KS,9040,"Wichita, KS MSA",45-0000,"Farming, fishing, and forestry occupations",major,190,24.2,11.72,24370,6.9,6.59,7.91,10.52,14.64,17.89,13710,16450,21880,30460,37210,2003
96415,KS,9040,"Wichita, KS MSA",47-0000,Construction and extraction occupations,major,14490,4.5,15.37,31980,2.0,8.89,10.68,14.16,19.18,24.37,18490,22220,29460,39890,50680,2003
96447,KS,9040,"Wichita, KS MSA",49-0000,"Installation, maintenance, and repair occupations",major,14610,4.5,18.04,37530,3.7,9.52,12.32,17.44,23.02,27.85,19800,25630,36270,47870,57940,2003
96474,KS,9040,"Wichita, KS MSA",51-0000,Production occupations,major,33200,3.6,16.79,34920,6.8,8.27,11.01,15.91,21.96,27.06,17210,22900,33100,45670,56280,2003
96526,KS,9040,"Wichita, KS MSA",53-0000,Transportation and material moving occupations,major,15560,4.0,12.90,26830,4.4,6.65,8.38,10.91,15.47,22.17,13830,17420,22700,32170,46110,2003
96547,KY,4280,"Lexington, KY MSA",11-0000,Management occupations,major,13690,2.6,34.97,72730,1.7,14.89,20.71,30.18,42.68,61.25,30980,43070,62780,88760,127390,2003
96573,KY,4280,"Lexington, KY MSA",13-0000,Business and financial operations occupations,major,6820,3.2,22.30,46380,2.5,13.00,16.09,20.34,27.23,35.01,27040,33460,42320,56630,72820,2003
96590,KY,4280,"Lexington, KY MSA",15-0000,Computer and mathematical occupations,major,5020,10.0,26.29,54680,3.2,13.73,17.83,24.79,33.33,42.30,28570,37090,51570,69330,87970,2003
96600,KY,4280,"Lexington, KY MSA",17-0000,Architecture and engineering occupations,major,5220,5.6,25.79,53640,6.2,13.69,17.53,23.55,31.42,41.54,28480,36450,48980,65360,86400,2003
96618,KY,4280,"Lexington, KY MSA",19-0000,"Life, physical, and social science occupations",major,2250,6.1,19.50,40550,4.9,9.84,12.72,17.28,24.01,33.05,20470,26460,35950,49940,68740,2003
96628,KY,4280,"Lexington, KY MSA",21-0000,Community and social services occupations,major,2720,4.7,16.09,33460,3.9,8.56,11.33,15.06,18.84,24.50,17800,23560,31320,39180,50960,2003
96637,KY,4280,"Lexington, KY MSA",23-0000,Legal occupations,major,1380,6.0,32.97,68590,7.1,12.78,17.46,25.08,45.02,62.73,26580,36320,52160,93650,130480,2003
96642,KY,4280,"Lexington, KY MSA",25-0000,"Education, training, and library occupations",major,16470,5.0,20.26,42140,7.7,8.70,12.06,17.87,24.84,34.49,18100,25080,37170,51670,71740,2003
96664,KY,4280,"Lexington, KY MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,3030,6.3,14.95,31090,4.5,6.50,8.39,13.19,18.92,25.20,13520,17460,27440,39360,52410,2003
96684,KY,4280,"Lexington, KY MSA",29-0000,Healthcare practitioners and technical occupations,major,14860,3.3,22.57,46940,3.4,11.13,15.21,19.46,25.11,34.06,23140,31630,40480,52230,70840,2003
96714,KY,4280,"Lexington, KY MSA",31-0000,Healthcare support occupations,major,6350,5.7,10.44,21720,1.6,7.67,8.81,10.16,11.58,13.62,15960,18320,21120,24080,28340,2003
96725,KY,4280,"Lexington, KY MSA",33-0000,Protective service occupations,major,5590,4.0,12.95,26940,3.3,7.38,9.12,11.96,15.51,20.01,15360,18980,24880,32250,41630,2003
96733,KY,4280,"Lexington, KY MSA",35-0000,Food preparation and serving related occupations,major,22390,3.4,7.75,16120,1.9,5.60,6.10,7.03,8.75,11.04,11660,12680,14630,18200,22950,2003
96749,KY,4280,"Lexington, KY MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,8840,5.2,8.89,18500,1.7,6.25,7.32,8.32,10.00,12.38,13000,15210,17310,20800,25760,2003
